sample_id,L_over_D,CD_total,stress_max_MPa,mass_struct_kg,rcs_dbsm,J_norm,Status,rejection_reason,wall_time_s,aero_CL,aero_CD_total,aero_CD_parasitic,aero_CD_induced,aero_CD_wave,aero_L_over_D,aero_oswald_e,struct_stress_max_MPa,struct_delta_tip_m,struct_mass_struct_kg,struct_FI,struct_BF,struct_I_xx_m4,stealth_rcs_dbsm,stealth_rcs_m2,stealth_align_factor,stealth_sweep_factor,stealth_inlet_factor,wing_span,wing_area,wing_AR,body_length,cruise_mach,mass_GTOW,mass_fuel_kg,mass_payload_kg,wing_sweep_LE,inlet_shield,rcs_frontal,stealth_align_deg,vtail_cant_deg,n_max,rank
15,0.1362,2.946572,153.54,1368.5,-18.5,5.555811,Rejected,RCS -18.5 > -20.0 dBsm; L/D 0.1 < 5.0,0.0,0.401233,2.946572,0.012933,0.010397,2.923241,0.1362,0.8819,153.54,0.1641,1368.5,0.2792,3.5822,0.00060058,-18.5,0.014136,0.8091,0.8661,0.8691,9.281767904060152,61.114083016164926,5.588741322065039,6.725120147357972,1.4535088964321785,10375.232845917082,3990.0825636702248,2813.817513954916,35.62455301479268,0.3273137082770812,-16.66492942485951,21.480129806486403,38.7155737468964,4.068106888128995,260
656,0.2104,2.879972,350.86,3027.0,-17.38,5.559079,Rejected,RCS -17.4 > -20.0 dBsm; L/D 0.2 < 5.0,0.0,0.605822,2.879972,0.011892,0.016353,2.851726,0.2104,0.7783,350.86,0.8632,3027.0,0.6379,1.5676,0.00124559,-17.38,0.018288,0.9446,0.8253,0.682,15.791511155760787,107.71383190977872,9.17845971700934,10.798900936743358,1.4426697216325015,12280.093828140656,3220.541045432673,2537.6968807741105,40.37797379771729,0.7949671802788246,-14.635049637039094,6.234457824917123,38.32050594749272,7.61494647462038,261
136,0.398,1.636201,583.14,2410.8,-16.35,5.560266,Rejected,Stress 583 > 450 MPa; RCS -16.4 > -20.0 dBsm; L/D 0.4 < 5.0,0.0,0.651246,1.636201,0.011801,0.022777,1.601623,0.398,0.8368,583.14,1.5225,2410.8,1.0603,0.9432,0.00041691,-16.35,0.023174,0.7536,0.9159,0.6023,12.500003168321523,87.45292069817233,7.08336836070031,5.585518973279151,1.3586245955150682,13937.91247808533,5770.129407544071,3060.2112869112216,29.808994271777813,0.9941921899146896,-12.995977381756608,27.72142878590777,20.38057032176296,7.986492318835763,262
683,0.3359,2.300081,276.59,2333.0,-16.01,5.56051,Rejected,RCS -16.0 > -20.0 dBsm; L/D 0.3 < 5.0,0.0,0.772555,2.300081,0.012855,0.027999,2.259227,0.3359,0.7961,276.59,0.759,2333.0,0.5029,1.9885,0.0006721,-16.01,0.025072,0.77,0.8885,0.6864,15.176299410989657,107.1305241734793,8.523391591991581,9.250281173718667,1.3974946413336864,14477.51033230493,5232.9448611754615,2893.6344962462244,33.0121635790127,0.7838879520650963,-13.52464755103839,25.87631535066872,17.113858051498887,3.4528248613783337,263
361,1.054,0.349341,322.71,2405.2,-25.73,5.568023,Rejected,L/D 1.1 < 5.0,0.0,0.368209,0.349341,0.012746,0.007674,0.328921,1.054,0.8506,322.71,0.6064,2405.2,0.5867,1.7043,0.00077852,-25.73,0.002676,0.8826,0.8827,0.8139,12.697575918922048,96.6830187997825,6.611276693768371,10.738698335190444,1.195331727796831,12505.582964117631,5242.96421542997,1841.5010295490413,33.68857759333578,0.4651917513861839,-24.73389853196472,13.21180560087006,37.15463910207186,6.316087204437421,264
11,0.7408,1.121745,181.51,1836.2,-20.19,5.572796,Rejected,L/D 0.7 < 5.0,0.0,0.831008,1.121745,0.010972,0.036496,1.074277,0.7408,0.8323,181.51,0.4545,1836.2,0.33,3.0301,0.0004001,-20.19,0.009568,0.9236,0.8417,0.9731,12.068327403564547,79.7926650222477,7.23644217998588,5.261647273495312,1.301476409540768,8633.28886631555,3230.7130001649643,625.6227211525173,38.473455254833695,0.0672458914610176,-19.34240834019156,8.595906109819488,27.69150038526373,4.104883471521246,265
108,0.2107,2.747463,172.59,1644.1,-20.73,5.574263,Rejected,L/D 0.2 < 5.0,0.0,0.578861,2.747463,0.01292,0.023153,2.71139,0.2107,0.8962,172.59,0.1459,1644.1,0.3138,3.1868,0.00088775,-20.73,0.008456,0.9202,0.8331,0.8615,8.92317111950698,61.40800728762811,5.140523370058275,10.4164608290052,1.433420020009853,7872.080798129082,3163.9656315449884,1211.8426102179692,39.47080797523518,0.3462834583447006,-19.36564248675804,8.97967311696384,30.10491548089048,7.9311884368692125,266
487,0.1381,3.102761,458.71,2920.5,-18.38,5.588643,Rejected,Stress 459 > 450 MPa; RCS -18.4 > -20.0 dBsm; L/D 0.1 < 5.0,0.0,0.428399,3.102761,0.011129,0.008534,3.083098,0.1381,0.7932,458.71,1.4052,2920.5,0.834,1.199,0.00065626,-18.38,0.014527,0.8526,0.7517,0.8926,15.262185281446133,107.00153632392202,8.630527271548322,10.88930177374554,1.4649244751460644,12257.565414942232,2199.239479405543,3689.69201526148,48.96550502827736,0.2685434628791351,-16.45772267203515,16.585162856704763,28.006397005400864,7.248233609511837,267
239,0.2101,2.360921,718.99,2880.8,-19.63,5.592107,Rejected,Stress 719 > 450 MPa; RCS -19.6 > -20.0 dBsm; L/D 0.2 < 5.0,0.0,0.496088,2.360921,0.012723,0.011217,2.336982,0.2101,0.7863,718.99,2.7877,2880.8,1.3073,0.765,0.00029927,-19.63,0.010897,0.7384,0.9509,0.7248,15.019150968982864,100.68837701985976,8.881888652181392,5.894991859044064,1.4169729384736112,10499.032862529031,2137.805970606623,2242.5411816941614,25.732211916594352,0.6880253755735594,-17.52015790438525,29.43187758723001,50.02516576509965,8.033317709601057,268
475,0.2854,2.625373,300.95,2203.9,-17.64,5.601258,Rejected,RCS -17.6 > -20.0 dBsm; L/D 0.3 < 5.0,0.0,0.749266,2.625373,0.011941,0.025643,2.587789,0.2854,0.7871,300.95,0.9403,2203.9,0.5472,1.8275,0.00053218,-17.64,0.017223,0.7526,0.9246,0.8457,14.487813859075985,93.9831336563512,8.854207446428147,10.255853258383484,1.422011725711266,14056.316553511911,6336.379803062803,1934.87603550182,28.79430542950562,0.3857639072860715,-15.697727247679728,27.83467267682496,24.894894200502225,4.009527763708278,269
